"交易序號","發票編號","類別名稱","商品名稱","數量","點單金額","客數","商品單位"
"20220903 21210010","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220903 21210010","","Special及活動","主廚限定餐點",1,280,0,"選擇追蹤單位"
"20220903 21210010","","過往活動及已下架產品","炙熱的愛SHOT",1,250,0,"選擇追蹤單位"
"20220903 21210010","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220903 21210010","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220903 21210010","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220903 21210010","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220903 21400011","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220903 21400011","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220903 21470012","","Special及活動","Special Mocktail",2,560,0,"選擇追蹤單位"
"20220903 21470012","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220903 21470012","","Gin","M By Mac Malden",1,450,0,"選擇追蹤單位"
"20220903 21470012","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220903 23140013","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220903 23140013","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220903 23140013","","Special及活動","Special Mocktail",1,260,0,"選擇追蹤單位"
"20220903 23140013","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220903 23140013","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220903 23140013","","Gin","Tanqueray No.TEN",1,450,0,"選擇追蹤單位"
"20220903 23200014","","Ocard金鑽會員點數兌換","金鑽兌換-秘製滷味拼盤 25點",1,0,0,"選擇追蹤單位"
"20220903 23200014","","滷味","秘制滷味拼盤",1,0,0,"選擇追蹤單位"
"20220904 01300015","","Signature Cocktail","哈庫那瑪塔塔",0,0,0,"選擇追蹤單位"
"20220904 01300015","","Beer","PERONI draft beer",0,0,0,"選擇追蹤單位"
"20220904 01300015","","Signature Cocktail","山海關",0,0,0,"選擇追蹤單位"
"20220904 01300015","","Signature Cocktail","龍柏",0,0,0,"選擇追蹤單位"
"20220904 01300015","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220904 01300015","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220904 01590016","","Other Classic","Long Island Iced Tea",1,380,0,""
"20220904 01590016","","Gin","HENDRICK'S",1,450,0,"選擇追蹤單位"
"20220904 01590016","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220904 01590016","","Other Classic","Long Island Iced Tea",1,380,0,""
"20220904 01590016","","Other Classic","Espresso Martini",1,380,0,"選擇追蹤單位"
"20220904 01590016","","Beer","1664 白啤酒",1,200,0,"選擇追蹤單位"
"20220904 01590016","","Beer","1664 白啤酒",1,200,0,"選擇追蹤單位"
"20220904 01590016","","Classic Cocktail","Mojito",1,350,0,""
"20220904 02290017","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220904 02290017","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220904 02300018","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220904 02300018","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220904 02310019","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220904 02310019","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220904 02540001","","Beer","1664 白啤酒",2,400,0,"選擇追蹤單位"
"20220904 17460003","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220904 17460003","","招待","招待Tequila Shot",7,0,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20220904 18190004","","Special及活動","Special Cocktail",2,800,0,"選擇追蹤單位"
"20220904 18190004","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220904 18190004","","開胃小點","酸辣土豆絲",1,80,0,"選擇追蹤單位"
"20220904 18190004","","Special及活動","主廚限定餐點",1,280,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Classic Cocktail","Mai Tai",2,760,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220904 18190004","","主食","手工高麗菜豬肉水餃",1,0,0,"選擇追蹤單位"
"20220904 18190004","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220904 18190004","","開胃小點","臥龍三椒鳳爪",1,120,0,"選擇追蹤單位"
"20220904 18190004","","Classic Cocktail","God Father",1,350,0,""
"20220904 18190004","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220904 18190004","","特色餐點","黑白無腸",1,180,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220904 18190004","","Soft Drink","Oolong Milk Tea I/H",1,220,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Ocard金鑽會員點數兌換","金鑽兌換-手工高麗菜豬肉水餃 20點",1,0,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220904 18190004","","下酒菜","麻辣鍋巴魚",1,300,0,"選擇追蹤單位"
"20220904 18190004","","醬料","蒜蓉朝天辣椒醬",1,0,0,"選擇追蹤單位"
"20220904 18190004","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Classic Cocktail","Mojito",1,350,0,""
"20220904 18190004","","炸物","祥鳳雞翅",1,280,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220904 18190004","","炸物","酥炸廣島牡蠣",1,320,0,"選擇追蹤單位"
"20220904 18190004","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220906 19420001","","香菸","七星雙味晶球5毫克",1,125,0,"選擇追蹤單位"
"20220906 19490002","","Classic Cocktail","Side Car",1,350,0,""
"20220906 19490002","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220906 19490002","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220906 19490002","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220906 19490002","","Classic Cocktail","Aviation",1,350,0,""
"20220906 19490003","","招待","招待Tequila Shot",1,0,0,"選擇追蹤單位"
"20220906 19490003","","招待","招待Tequila Shot",1,0,0,"選擇追蹤單位"
"20220906 19490003","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220906 19490003","","主食","野菇櫻花蝦飯",1,250,0,"選擇追蹤單位"
"20220906 19490003","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220906 19490003","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220906 19490003","","Ocard兌換券","黃金會員二樓限定酒水兌換券",1,0,0,"選擇追蹤單位"
"20220906 19490003","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220906 19490003","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220906 20050004","","招待","招待Whisky Shot",9,0,0,"選擇追蹤單位"
"20220906 20050004","","招待","招待Tequila Shot",2,0,0,"選擇追蹤單位"
"20220906 20050004","","招待","招待Whisky Shot",6,0,0,"選擇追蹤單位"
"20220906 20050004","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220906 20050004","","招待","招待Whisky Shot",6,0,0,"選擇追蹤單位"
"20220906 20050004","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220906 20050004","","杯子","破杯費(小馬丁尼杯)",1,0,0,"選擇追蹤單位"
"20220906 20400005","","Other Classic","Hot red wine",1,450,0,"選擇追蹤單位"
"20220906 20400005","","Special及活動","Special Cocktail",1,420,0,"選擇追蹤單位"
"20220906 20400005","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220906 20400005","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220906 22540006","","滷味","自制滷豆干",1,100,0,"選擇追蹤單位"
"20220906 22540006","","特色餐點","特製皮蛋豆腐",1,120,0,"選擇追蹤單位"
"20220906 22540006","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220906 23500008","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220906 23500008","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","浮生若夢",1,400,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220906 23500008","","特色餐點","蒜酥黃金魚皮",1,220,0,"選擇追蹤單位"
"20220906 23500008","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220906 23500008","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220907 01380010","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220907 01380010","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Other Classic","Long Island Iced Tea",1,380,0,""
"20220907 01380010","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Ocard金鑽會員點數兌換","金鑽兌換-純飲Shots乙盤(6杯) 25點",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220907 01380010","","Soft Drink","Earl Grey Milk Tea I/H",1,220,0,"選擇追蹤單位"
"20220907 17460002","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220907 17460002","","招待","招待Whisky Shot",25,0,0,"選擇追蹤單位"
"20220907 17460002","","招待","招待Whisky Shot",3,0,0,"選擇追蹤單位"
"20220907 17460002","","招待","招待Whisky Shot",9,0,0,"選擇追蹤單位"
"20220907 17460002","","招待","招待Whisky Shot",5,0,0,"選擇追蹤單位"
"20220907 20130004","","Special及活動","Special Cocktail",0,0,0,"選擇追蹤單位"
"20220907 20130004","","下酒菜","松阪豬炒水蓮",0,0,0,"選擇追蹤單位"
"20220907 20130004","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220907 20130004","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220907 20130004","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220907 20130004","","Signature Cocktail","西方世界",0,0,0,"選擇追蹤單位"
"20220907 20130004","","Gin","LONEWOLF CACTUS & LIME",0,0,0,"選擇追蹤單位"
"20220907 20130004","","Signature Cocktail","The MACALLAN Signature",0,0,0,"選擇追蹤單位"
"20220907 20130004","","Special及活動","主廚限定餐點",0,0,0,"選擇追蹤單位"
"20220907 20130004","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220907 20130004","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220907 21210006","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220907 21210006","","Beer","1664 白啤酒",1,200,0,"選擇追蹤單位"
"20220907 21210006","","Classic Cocktail","Gin  Tonic",1,320,0,"選擇追蹤單位"
"20220907 21210006","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220907 21210006","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220907 21240007","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220907 21240007","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220907 21240007","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220907 21240007","","Signature Cocktail","綠洲",1,400,0,"選擇追蹤單位"
"20220908 01010009","","Other Classic","Highball",1,280,0,""
"20220908 01100010","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220908 01430011","","Signature Cocktail","The MACALLAN Signature",1,450,0,"選擇追蹤單位"
"20220908 01430011","","Special及活動","主廚限定餐點",1,280,0,"選擇追蹤單位"
"20220908 01430011","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220908 01430011","","Special及活動","Special Cocktail",1,420,0,"選擇追蹤單位"
"20220908 01430011","","Gin","LONEWOLF CACTUS & LIME",1,400,0,"選擇追蹤單位"
"20220908 01430011","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220908 17280001","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220908 17280001","","Shot","House Shot",2,200,0,"選擇追蹤單位"
"20220908 17280001","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220908 17280001","","Classic Cocktail","Gin  Tonic",1,320,0,"選擇追蹤單位"
"20220908 17280001","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220908 17280001","","Shot","House Shot",4,400,0,"選擇追蹤單位"
"20220908 17280001","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220908 17280001","","Shot","House Shot",2,200,0,"選擇追蹤單位"
"20220908 17280001","","Shot","House Shot",3,300,0,"選擇追蹤單位"
"20220908 17280001","","特色餐點","黑白無腸",1,180,0,"選擇追蹤單位"
"20220908 17280001","","Shot","House Shot",3,300,0,"選擇追蹤單位"
"20220908 17280001","","Signature Cocktail","浮生若夢",1,400,0,"選擇追蹤單位"
"20220908 17280001","","下酒菜","麻辣鍋巴魚",1,300,0,"選擇追蹤單位"
"20220908 17280001","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220908 17280001","","Shot","Jägerboomb Shot",4,800,0,"選擇追蹤單位"
"20220908 17280002","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220908 17280002","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220908 17280002","","Special及活動","主廚限定餐點",1,280,0,"選擇追蹤單位"
"20220908 17280002","","特色餐點","蒜酥黃金魚皮",1,220,0,"選擇追蹤單位"
"20220908 17280002","","湯物","酒蒸蛤蠣",1,320,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220908 17280002","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220908 17280002","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220908 17280002","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20220908 17280003","","Special及活動","主廚限定餐點",1,280,0,"選擇追蹤單位"
"20220908 17280003","","開胃小點","經典台式泡菜",1,80,0,"選擇追蹤單位"
"20220908 17280003","","招待","招待Whisky Shot",6,0,0,"選擇追蹤單位"
"20220908 17280003","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220908 17280003","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220908 17280003","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220908 17280003","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220908 17280003","","Signature Cocktail","The Macallan Silend Third",0,0,0,"選擇追蹤單位"
"20220908 17280003","","Classic Cocktail","Mojito",1,350,0,""
"20220908 17280003","","主食","香辣干燒蝦拌麵",1,260,0,"選擇追蹤單位"
"20220908 17280003","","招待","招待Whisky Shot",12,0,0,"選擇追蹤單位"
"20220908 17280003","","Single Malt","JURA SHERRY CASK 12yo",1,3500,0,"選擇追蹤單位"
"20220908 17280003","","Classic Cocktail","Gin  Tonic",4,1280,0,"選擇追蹤單位"
"20220908 17280003","","Special及活動","Special Cocktail",0,0,0,"選擇追蹤單位"
"20220908 17280003","","Classic Cocktail","Gin  Tonic",1,320,0,"選擇追蹤單位"
"20220908 17280003","","滷味","香滷牛三寶拼盤",1,380,0,"選擇追蹤單位"
"20220908 17280003","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
